0,5
4,9
19,24
27,31
26,31
5,11
31,37
18,28
12,14
15,23
8,15
35,42
11,19
29,37
29,35
40,48
10,14
26,34
14,16
35,40
0,2
21,24
19,21
7,13
6,14
31,40
8,15
0,8
35,41
33,35
0,10
10,12
29,31
17,21
4,9
11,19
29,38
15,21
30,40
46,51
17,25
10,17
21,31
7,12
9,15
13,21
50,55
5,9
27,30
0,5
15,20
46,51
0,10
7,14
31,33
30,34
0,3
4,11
8,18
0,9
25,30
0,9
26,28
5,12
11,13
22,24
0,5
16,22
16,21
16,22
0,2
0,4
0,8
0,2
13,24
16,20
0,4
26,34
6,11
16,18
5,13
5,13
36,40
43,47
0,5
12,17
0,5
5,16
37,39
8,16
0,2
12,17
54,62
35,43
12,17
19,26
0,2
17,23
15,20
3,5
3,5
29,37
0,11
2,4
0,2
25,27
37,39
22,28
30,40
22,31
6,14
30,42
5,7
24,32
20,24
5,10
16,25
16,25
8,16
8,16
23,31
30,40
29,33
37,44
25,29
37,48
0,6
0,2
17,22
18,25
35,37
16,25
0,10
21,29
42,50
4,7
38,46
8,13
0,9
10,15
34,36
0,2
4,6
18,24
13,15
16,24
25,33
29,37
0,8
59,62
25,29
17,19
5,13
24,31
0,8
19,21
13,20
4,9
33,41
39,47
31,39
16,24
6,10
0,8
0,8
0,9
33,41
0,2
0,2
52,58
42,48
29,34
0,2
22,24
7,15
4,9
4,14
4,9
17,21
36,44
16,26
0,2
28,32
0,8
12,22
11,18
16,21
0,2
38,47
19,22
0,2
33,35
8,10
0,8
0,8
0,8
28,36
8,16
0,10
34,36
7,14
0,2
15,23
34,42
0,9
14,19
27,38
25,27
13,15
36,40
11,17
5,10
0,5
28,33
0,5
61,68
36,44
17,24
0,8
35,42
5,10
0,10
0,5
33,41
35,43
32,34
14,22
0,2
18,24
8,14
42,48
42,50
0,8
0,2
52,60
0,5
34,38
21,26
24,32
25,27
11,16
12,17
13,19
0,4
0,2
12,20
5,12
23,27
36,38
42,54
0,5
47,51
0,2
33,38
0,8
6,10
13,18
9,14
37,41
0,4
23,29
0,2
28,38
6,8
7,17
0,8
20,27
10,12
0,8
40,48
32,37
37,47
20,27
0,5
0,5
34,36
0,8
0,8
17,23
24,29
7,11
19,27
0,8
24,29
0,6
0,6
0,2
8,18
11,15
16,27
35,41
0,2
9,13
32,34
32,36
12,18
52,57
38,42
20,28
44,52
0,12
0,11
35,39
0,2
0,8
7,9
0,10
14,18
0,10
23,25
8,12
14,19
0,5
4,9
0,10
45,53
0,5
0,4
10,15
10,19
14,18
41,46
13,21
2,7
11,15
18,26
0,8
9,11
11,13
16,20
21,31
16,18
0,10
10,16
0,9
7,11
0,12
28,36
8,16
17,19
6,11
14,23
31,35
24,32
34,39
39,48
23,31
0,8
36,38
0,2
10,12
0,2
39,41
29,37
5,15
18,20
34,38
14,16
0,9
15,20
0,2
13,18
21,29
34,42
9,13
0,5
0,8
0,6
17,20
6,11
0,5
8,12
5,9
4,6
4,6
5,9
0,2
0,5
45,47
0,10
23,28
24,28
23,28
0,2
0,8
17,23
8,10
52,54
0,10
0,4
25,30
26,30
0,2
0,11
32,38
8,13
4,6
32,37
12,17
6,12
43,48
0,5
36,44
0,8
16,18
76,78
30,37
0,2
38,44
21,28
35,41
5,7
35,44
0,5
0,2
19,21
37,47
15,17
42,47
2,10
0,8
39,47
6,11
30,40
26,36
0,9
5,12
44,52
14,19
8,13
16,18
0,7
35,40
16,21
4,6
18,22
37,44
43,45
0,6
52,60
18,22
28,34
31,40
0,2
0,8
31,39
35,37
29,37
43,53
0,10
29,31
20,30
10,14
0,6
32,40
0,11
5,11
30,32
11,15
16,23
